del_avg_size	del_count	file	gap_freq	gaps_per_seq	ins_avg_size	ins_count	nchar	ntax	prop_invar	species
38	2	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/302456430-376915-156-subtree-replicated.fa	0.00727272727272727	3.45454545454545	0	0	475	22	0.928421052631579	43780,1131379,122248,34829,13515,30602,13514,9488,9490,356665,356666,290597,261732,9561,9568,90382,174599,9516,9515,88029,291259,70825
10.3333333333333	9	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/302457103-376915-70-subtree-replicated.fa	0.0271152397690183	15.4285714285714	2	5	569	14	0.943760984182777	867377,486960,9572,54131,61853,9586,9588,170207,9598,9544,9548,54601,310932,261741
17.6666666666667	6	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/302455986-314293-58-subtree-replicated.fa	0.0146081417889781	2.29347826086957	0	0	157	92	0.923566878980892	486960,867366,9514,291259,30590,30589,70928,9521,66265,36229,9557,30598,499232,34825,989338,867333,202457,9523,867332,230833,9472,465717,122223,43780,143353,143351,864581,30608,236275,412751,343908,143352,122231,143283,132108,402244,402239,9493,198702,867363,57377,9482,13514,859983,13515,34828,122248,30588,57374,9509,356666,290597,9490,1309634,9587,9580,81572,61852,9588,255237,31869,61621,89672,34830,9463,75566,9568,9598,9597,9606,36225,263448,36228,9600,54601,9542,90383,54600,230653,78449,78451,78452,47180,593543,310932,261741,310934,9470,373033,57176,43147,292213
3.66666666666667	5	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/311696-13513-71-subtree-replicated.fa	0.19559902200489	80	36.5	2	409	2	0.9559902200489	867332,1090896
1.5	9	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/30409795-9443-124-subtree-replicated.fa	0.0223380491437081	10.5882352941176	3	3	474	17	0.80168776371308	9514,30590,66265,867334,221704,379532,867363,122246,236272,66062,9606,147650,75567,9541,57175,310934,310352
97.8888888888889	28	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/302449751-314293-96-subtree-replicated.fa	0.0963561738862337	96.1634615384615	0	0	998	104	0.56312625250501	30589,9502,182253,182256,9572,33548,54131,9525,70927,486960,37295,867366,291259,47177,752538,70928,27679,371039,36229,100937,9556,30598,499232,34825,83281,867333,867334,221704,867332,70814,662464,465717,222416,13557,43780,143353,415757,412750,864580,864581,143354,143352,1131379,132108,122246,48842,867363,57378,43778,37588,9487,9491,290597,58710,34828,1215604,34829,859983,13515,1309634,1309635,61853,9588,9589,693984,29089,75569,9530,255237,31869,66062,61622,61621,111173,9465,30611,89672,9463,111174,9598,34827,36225,36223,147649,9606,9600,75567,261734,339999,47180,693712,54133,593543,261741,373033,292213,30591,43147,9565,9548,9545,230653,78449,402888
71	1	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/310941395-207598-45-subtree-replicated.fa	0.270190895741557	184	71	2	681	2	0.86784140969163	666519,867332
13.8	7	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/302455272-376913-63-subtree-replicated.fa	0.0215083287570932	13.0555555555556	5	2	607	54	0.869851729818781	30596,70927,198627,30589,9502,37295,70928,9478,261739,83281,379532,499232,208091,9472,9447,666519,57378,52231,9482,132108,9490,356665,78454,9488,34829,859983,1309636,143354,143352,122231,30609,111174,9463,261732,111173,554167,29089,693984,81572,255237,9530,66062,261736,36228,147649,9534,100224,36225,9600,9601,230653,90384,54600,261741
42.6666666666667	7	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/302456990-9528-10-subtree-replicated.fa	0.0337941628264209	18.8571428571429	2	1	558	21	0.933691756272401	122223,371039,174599,9516,9515,88029,486960,47177,9525,9493,343908,236274,61853,9534,36226,60711,75567,75566,310932,47180,373033
7	1	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/302454734-314294-24-subtree-replicated.fa	0.000154750851129681	0.166666666666667	0	0	1077	42	0.883008356545961	9447,13557,867334,221704,9555,43777,9525,70825,30589,9502,9495,9491,290597,9490,78454,30602,1309634,9483,57375,9482,1090896,143283,143351,412752,66062,9463,9606,147650,36227,36228,147649,9534,100487,9600,9540,9542,78449,402888,43147,57175,310932,36231
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/30420867-376911-125-subtree-replicated.fa	0	0	0	0	954	12	0.861635220125786	122223,261739,867382,9572,9532,143353,34827,90381,9546,9545,693712,54133
2	2	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/311705626-9527-350-subtree-replicated.fa	0.00222222222222222	2	0	0	900	2	0.881111111111111	75569,9478
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/311705626-314293-381-subtree-replicated.fa	0.0125	11.25	15	1	900	4	0.96	57175,75569,9463,290597
44	7	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/302457067-38068-29-subtree-replicated.fa	0.0619851316053848	34.2777777777778	2	1	553	36	0.981916817359855	9552,310932,261741,310934,9470,101278,30589,9502,182253,121123,182256,30590,70927,198627,70825,9525,30596,9572,33548,54131,291259,47177,9460,752538,9495,1126382,9514,37295,867366,9516,9515,174599,867382,88029,486960,342401
2	2	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/311705626-9526-349-subtree-replicated.fa	0.00133333333333333	1.2	0	0	900	5	0.971111111111111	9541,40843,255237,1090896,867332
81.8333333333333	9	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/307589971-9443-274-subtree-replicated.fa	0.14938850967008	131.3125	27	3	879	16	0.864618885096701	70928,66265,88029,9514,867377,58710,198702,1131379,864580,61621,9579,89672,30611,36225,9545,78452
31	26	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/302457088-376913-51-subtree-replicated.fa	0.0568711180124223	31.8478260869565	9	3	560	46	0.919642857142857	9572,70927,198627,70825,9525,121123,867366,47177,9521,66265,27679,70928,30594,342807,9478,30598,595220,9556,9557,57377,9482,132108,78454,34829,143353,415757,412750,236272,9455,111173,9465,34830,30611,66062,61853,9589,9590,9580,9600,9568,78449,402888,90384,43147,57175,61851
2	1	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/311705782-9528-348-subtree-replicated.fa	0.00248508946322068	2.5	2	1	1006	4	0.982107355864811	693984,9463,867377,36229
17.5	6	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/316890793-30615-26-subtree-replicated.fa	0.0333170810986511	29.2857142857143	15	3	879	7	0.898748577929465	9565,43147,57175,9532,486960,342401,9525
3	1	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/32172673-9539-115-subtree-replicated.fa	0.0024390243902439	1.5	0	0	615	2	0.970731707317073	867332,1090896
21.8	12	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/302456663-9443-273-subtree-replicated.fa	0.0327863796187774	24.7209302325581	6	1	754	43	0.530503978779841	499232,595220,379532,230833,9472,13557,9525,30590,486960,88029,9493,48842,9482,402239,30588,58710,57374,1215604,34829,13515,170207,236274,236275,143352,122231,412752,864581,30608,554167,9455,111173,9465,30611,255237,147650,9600,9541,40843,9552,9505,43147,78451,78452
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/311705726-9528-347-subtree-replicated.fa	0	0	0	0	1725	4	0.990724637681159	693984,9463,867377,36229
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/32188066-9479-47-subtree-replicated.fa	0	0	0	0	526	4	0.838403041825095	57175,75569,9463,290597
327	5	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/302450617-314293-90-subtree-replicated.fa	0.0882884615384613	88.2884615384615	0	0	1000	104	0.818	30590,182253,9572,70927,198627,867382,88029,37295,9514,9460,9521,66265,27679,70928,9472,465717,222416,9468,9555,30598,30601,543559,221704,867332,122222,13557,30594,9483,1127763,57375,48842,867363,57378,1090896,122246,402239,30586,78454,290597,9488,9487,9509,9508,57374,13514,34829,34828,170207,415757,412750,122232,864581,143351,236274,412751,143354,122231,143283,30609,30611,9519,9587,9589,9590,693984,29089,9586,9588,255237,31869,66062,61622,61621,1194336,224329,9598,9597,9606,36225,36226,100487,36228,147649,9534,9600,9601,9561,78452,47180,54133,61851,261741,373033,37293,9505,57175,9565,90385,90381,90383,54600,9540,9548,402888
6.25	5	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/323530740-314293-1060-subtree-replicated.fa	0.0222984562607204	13	0	0	583	2	0.93138936535163	867332,1090896
2	5	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/323522845-314293-155-subtree-replicated.fa	0.0074750830564784	1.92857142857143	0	0	258	14	0.593023255813954	47177,121123,70928,230833,202457,100937,9468,1215604,236275,143351,61852,460675,9544,57176
70.5	2	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/311705706-314293-377-subtree-replicated.fa	0.0226070226070226	47	0	0	2079	3	0.782106782106782	593543,9601,121123
3	2	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/311705726-9526-346-subtree-replicated.fa	0.000521739130434783	0.9	0	0	1725	10	0.844057971014493	465717,222416,9525,70825,57175,31869,1309636,9488,356665,52232
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/311705706-9528-346-subtree-replicated.fa	0	0	0	0	2079	6	0.987974987974988	57176,9508,198702,412752,111174,9521
24	18	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/302453728-314293-72-subtree-replicated.fa	0.0229715109989181	13.5531914893617	1	1	590	94	0.871186440677966	36229,9557,30598,34825,989338,230833,867332,9472,465717,121123,30589,30590,33548,54131,291259,47177,9460,9495,867382,9516,9515,486960,666519,9482,57378,48842,867363,402239,122248,859983,30602,43778,9490,356665,290597,30586,129801,9508,9507,30588,1309634,548481,143351,864580,122232,412750,343908,236274,9587,61852,29089,9589,9590,61853,9586,255237,31869,66062,61622,30609,111174,9465,34827,36225,460675,263448,36223,9534,36227,9536,9606,9538,9561,9542,54600,54602,9552,90385,90382,90381,54601,9541,40843,261734,339999,47180,164648,310352,61851,310932,373033,37293,57175,30591
2	3	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/32400488-376915-38-subtree-replicated.fa	0.00675675675675676	5	2	1	740	2	0.963513513513514	867332,1090896
15.5	24	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/302455135-376913-64-subtree-replicated.fa	0.0197368421052631	13.5789473684211	1	1	688	76	0.851744186046512	70927,70825,9525,30596,9572,121123,342401,174599,867366,47177,70928,261739,83281,379532,100937,208091,202457,9523,465717,222416,9483,1090896,132108,356666,13514,34829,1309634,343908,236274,236275,143352,122231,864581,30608,122232,143351,412752,554167,261732,34830,30611,111173,89672,75569,9530,9532,9586,693984,81572,9579,9580,9589,1194336,224329,9561,9568,75566,9598,9597,36226,60711,36223,263448,100224,147650,9551,9542,90383,292213,30591,9505,310932,261741,310352,693712,36231
1	1	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/32364688-30599-161-subtree-replicated.fa	0.00202312138728324	1.75	1	2	865	4	0.907514450867052	78451,61852,290597,9523
2.66666666666667	5	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/323530740-9527-724-subtree-replicated.fa	0.024975024975025	14.2857142857143	2.33333333333333	7	572	21	0.867132867132867	30594,342807,9555,100937,208091,342401,9516,752538,9572,9525,70825,61853,9589,9590,9580,9490,9561,9544,9548,310934,9470
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/311705794-9528-349-subtree-replicated.fa	0	0	0	0	2262	4	0.988505747126437	693984,9463,867377,36229
3	1	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/311705686-9479-405-subtree-replicated.fa	0.000556173526140156	1.5	0	0	2697	2	0.975528364849833	9565,989338
70.5	5	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/32440819-30600-1-subtree-replicated.fa	0.0625512715340443	76.25	0	0	1219	4	0.990155865463495	78451,61852,290597,9523
30	3	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/325469517-9526-885-subtree-replicated.fa	0.127868852459016	39	6	1	305	2	0.911475409836066	1090896,867332
235.666666666667	4	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/311705782-314293-379-subtree-replicated.fa	0.587943578322198	1319.93333333333	235.666666666667	4	2245	15	0.941202672605791	9468,465717,9523,9572,70927,30589,9531,1309636,1309635,9509,57374,9483,100487,9600,339999
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/325469525-9577-137-subtree-replicated.fa	0.0332602339181287	22.75	0	0	684	4	0.934210526315789	9544,9548,54601,30596
56.6666666666667	4	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/32188084-9479-398-subtree-replicated.fa	0.0862775217613927	168.5	0	0	1953	2	0.863287250384025	9565,989338
15	11	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/302456472-314293-55-subtree-replicated.fa	0.0147737977621028	9.05633802816901	1	1	613	71	0.647634584013051	371039,9556,9555,30601,543559,867333,465717,9447,30594,30596,9525,33548,54131,182256,867366,1126382,9516,132108,402244,666519,9482,9493,198702,867363,57377,122248,13514,13515,30602,9491,356666,290597,9490,9507,9508,57374,170207,236274,1131379,143354,412752,9586,9588,9590,9532,31869,66062,61622,89672,34830,30611,261736,147650,36226,60711,263448,9597,9601,75566,43147,292213,101278,261741,261734,339999,47180,9565,54601,9546,9541,40843
1.5	3	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/325469568-314293-1200-subtree-replicated.fa	0.00602409638554217	2	0	0	332	2	0.918674698795181	57175,9606
3.5	5	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/323530872-9526-587-subtree-replicated.fa	0.0104409479409479	9.77272727272727	4.33333333333333	3	936	22	0.842948717948718	9523,100937,208091,70927,198627,9525,30596,30589,9502,37295,867366,693984,9465,290597,13515,1309635,57375,9536,9600,402888,54601,101278
41.9090909090909	29	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/302449588-9443-55-subtree-replicated.fa	0.0379310946054329	35.9586776859504	0	0	948	121	0.605485232067511	121123,30589,182256,30590,9572,9525,1126382,9514,37295,867366,9515,174599,88029,342401,291259,47177,9460,9521,9472,465717,222416,9468,9478,662464,9555,43777,499232,83281,379532,543559,34825,70814,202457,867334,221704,122223,867377,30594,342807,43780,548481,122232,30608,864580,412752,143351,143353,236275,1131379,343908,143354,143352,143283,9483,1127763,9493,48842,52232,52231,402244,43778,9487,9491,356666,290597,356665,30586,9510,30588,1215604,13514,1309636,1309634,9519,261732,255237,75569,9532,9587,693984,81572,9579,9589,9590,9588,1194336,61622,75566,9561,9538,9601,9598,9606,36223,263448,60711,100224,36225,147650,37293,57176,9505,43147,30591,101278,9470,310932,36231,261734,54133,9565,9545,54602,90384,54600,9551,90382,9546,54601,230653,9541
8	1	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/3264917-9486-1-subtree-replicated.fa	0.00704225352112676	2	0	0	284	6	0.964788732394366	9542,61852,9493,132108,30586,30596
2	2	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/325469556-314293-227-subtree-replicated.fa	0.0021978021978022	0.923076923076923	0	0	420	13	0.835714285714286	66265,9516,9555,379532,460675,43780,143283,143352,310934,9470,261741,339999,47180
20	6	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/3264913-9479-36-subtree-replicated.fa	0.0435555555555556	16.3333333333333	0	0	375	6	0.952	30601,70928,9545,61851,9455,198702
60.6363636363636	29	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/302455807-376913-60-subtree-replicated.fa	0.129128495660559	126.029411764706	28	4	976	68	0.738729508196721	30590,30589,70927,174599,1126382,867382,88029,47177,9460,70928,371039,499232,595220,43777,30598,83281,867334,867332,9478,666519,52231,48842,1127763,57375,122246,30588,58710,129801,9491,37588,13514,34829,34828,1309636,415757,412750,864581,343908,236274,412751,122231,143283,9530,9532,9587,693984,81572,9579,9590,29089,61853,224329,554167,9455,460675,60711,9601,9561,37293,30591,47180,693712,54133,593543,101278,261741,9565,9551
9	2	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/3264957-378855-4-subtree-replicated.fa	0.0315789473684211	9	0	0	285	2	0.954385964912281	1090896,867332
3	3	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/323530784-9526-725-subtree-replicated.fa	0.371698717948718	483.208333333333	183	3	1300	24	0.952307692307692	867332,9523,230833,9515,1309636,9487,290597,356665,129801,9508,666519,9482,57377,236274,236275,236272,9530,554167,36227,36223,460675,9568,373033,310932
2	1	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/323530632-9527-721-subtree-replicated.fa	0.00183778485665278	2.14285714285714	1	2	1166	21	0.917667238421955	30594,342807,9555,100937,208091,342401,9516,752538,9572,9525,70825,61853,9589,9590,9580,9490,9561,9544,9548,310934,9470
2.5	2	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/3264924-314293-37-subtree-replicated.fa	0.1795	71.8	59	2	400	5	0.86	13557,9495,70825,30586,343908
18.5	7	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/325469556-9526-874-subtree-replicated.fa	0.0508327119065374	22.7222222222222	0	0	447	18	0.894854586129754	122223,174599,9516,9515,88029,291259,70825,9600,9601,9493,343908,236274,78449,9541,40843,402888,54601,78452
12.2	7	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/326632767-9527-781-subtree-replicated.fa	0.0483460559796438	19	1	1	393	5	0.707379134860051	36226,236272,593543,867377,9472
11.3333333333333	5	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/327419390-9479-144-subtree-replicated.fa	0.037914691943128	24	0	0	633	2	0.889415481832543	9565,989338
8.33333333333333	8	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/325469583-314293-193-subtree-replicated.fa	0.0195924764890282	13.6363636363636	5	2	696	11	0.814655172413793	867334,37295,54601,90384,54602,356665,859983,1309636,402244,122231,81572
3.66666666666667	3	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/3264957-9479-35-subtree-replicated.fa	0.00190311418685121	0.55	0	0	289	20	0.802768166089965	1309636,9509,198702,57375,666519,343908,81572,9532,30609,9606,36225,9600,9601,373033,261741,37293,13557,867332,70814,208091
97.6666666666667	4	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/311705668-9526-344-subtree-replicated.fa	0.114546899841017	360.25	80.5	3	3145	8	0.964069952305246	9472,465717,291259,9525,70825,90384,9509,356665
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/325484941-9526-704-subtree-replicated.fa	0	0	0	0	504	7	0.775793650793651	54133,57378,52231,143283,9586,662464,34825
59.5	8	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/317414260-314293-1075-subtree-replicated.fa	0.295366263954733	742.846153846154	366	2	2515	13	0.80675944333996	30598,70927,198627,31869,9590,9455,9488,356666,30588,132108,9601,57176,339999
12	1	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/3283113-376913-506-subtree-replicated.fa	0.00212585034013605	1.42857142857143	1	1	672	14	0.93452380952381	1309636,37588,30586,30588,1127763,864580,122232,75569,100487,9551,261734,339999,47180,867377
3	2	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/311705812-314293-380-subtree-replicated.fa	0.0540895407673093	129.923076923077	68.5	3	2402	13	0.932972522897585	122223,9478,499232,261739,867333,70927,198627,30589,9502,9508,867363,548481,9531
12	1	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/33304276-9479-383-subtree-replicated.fa	0.038	3.8	0	0	100	5	0.97	202457,9515,9580,9509,9601
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/327442567-9539-0-subtree-replicated.fa	0	0	0	0	1002	6	0.989021956087824	499232,9525,70825,30589,9502,30602
3	1	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/3283091-9526-80-subtree-replicated.fa	0.000466200466200466	0.333333333333333	0	0	715	18	0.923076923076923	122223,174599,9516,9515,88029,47177,9525,9493,343908,236274,61853,75567,75566,78449,9541,40843,402888,78452
9.66666666666667	3	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/33087093-9504-5-subtree-replicated.fa	0.0955631399317406	28	7	3	293	3	0.897610921501707	90384,54600,9551
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/33304278-9443-936-subtree-replicated.fa	0	0	0	0	213	5	0.934272300469484	202457,9515,9580,9509,9601
18	3	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/32562970-376913-214-subtree-replicated.fa	0.0364044168391994	46.8888888888889	25	2	1288	9	0.865683229813665	1194336,122248,9538,9544,9542,402888,310352,122222,867333
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/33304279-9479-385-subtree-replicated.fa	0	0	0	0	165	5	0.975757575757576	202457,9515,9580,9509,9601
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/33304280-9479-386-subtree-replicated.fa	0	0	0	0	176	5	0.977272727272727	202457,9515,9580,9509,9601
134.333333333333	9	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/307648428-9443-866-subtree-replicated.fa	0.191043499511241	586.3125	33.8571428571429	14	3069	16	0.897686542847833	70928,70927,662464,9468,9482,132108,78454,1131379,864580,1194336,81572,9465,147649,54601,54602,78452
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/33304283-9479-389-subtree-replicated.fa	0	0	0	0	90	5	0.988888888888889	202457,9515,9580,9509,9601
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/33286564-376916-9-subtree-replicated.fa	0	0	0	0	684	3	0.788011695906433	100487,693984,70814
24	1	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/33304285-314293-362-subtree-replicated.fa	0.0625	8	0	0	128	3	0.96875	255237,1090896,867332
24.25	24	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/302455439-376913-62-subtree-replicated.fa	0.0372977393539342	24.0943396226415	1	1	646	106	0.886996904024768	30589,9502,182253,182256,30596,867382,37295,867366,9514,486960,9460,70928,9521,66265,662464,34825,83281,261739,100937,208091,867333,867334,221704,202457,222416,9447,13557,30594,342807,52232,57378,52231,666519,57377,9493,1127763,402244,30588,57374,9490,356665,290597,78454,9488,43778,37588,9491,9509,9508,34828,13515,30602,1309634,1309635,143353,236272,415757,864580,864581,343908,412751,1131379,122231,89672,111173,9465,9463,30609,9519,31869,66062,61853,9588,9589,81572,9538,9600,9598,9597,34827,460675,263448,36223,36226,36225,9534,147649,9561,43147,30591,78451,78452,164648,339999,47180,310352,61851,9470,9565,90382,9546,9551,9542,54601,9544,9540
4.6	10	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/324105180-314293-473-subtree-replicated.fa	0.0070242656449553	18.3333333333333	3.5	3	2610	3	0.543295019157088	255237,1090896,867332
22.1	13	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/33285276-9443-961-subtree-replicated.fa	0.121236344257927	50.5555555555556	1	1	417	9	0.810551558752998	27679,9516,122222,30588,9483,143354,30611,9601,43147
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/33304282-314293-359-subtree-replicated.fa	0	0	0	0	165	13	0.927272727272727	13557,47177,9525,70825,9505,261734,61851,310932,81572,30609,52232,402244,30588
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/33304287-9479-393-subtree-replicated.fa	0	0	0	0	129	5	0.945736434108527	202457,9515,9580,9509,9601
4	1	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/33304281-314293-358-subtree-replicated.fa	0.0152322924600152	3.07692307692308	1	3	202	13	0.910891089108911	13557,47177,9525,70825,9505,261734,61851,310932,81572,30609,52232,402244,30588
33	1	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/3283193-376913-509-subtree-replicated.fa	0.00802919708029197	5.5	0	0	685	6	0.918248175182482	31869,261732,57374,34827,261734,9556
23.7222222222222	40	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/302453051-9443-52-subtree-replicated.fa	0.0730120203421176	52.6416666666667	13.6666666666667	9	721	120	0.703190013869626	182253,121123,9502,182256,30590,9572,54131,9525,198627,70825,9495,291259,37295,867366,1126382,9515,9521,9472,465717,222416,9468,371039,30601,543559,379532,34825,989338,261739,595220,43777,30598,9556,100937,867332,9523,867334,221704,230833,122223,867377,9447,342807,666519,9482,1090896,52231,9483,1127763,57375,48842,198702,402239,34828,1215604,34829,30602,122248,43778,37588,9487,9491,30586,78454,9490,129801,30588,1309634,548481,864580,30608,143353,415757,412750,236272,143352,122231,9463,30611,111173,9455,75569,9530,255237,9532,61852,693984,81572,9579,1194336,61621,9561,9568,75567,34827,36228,147649,9536,100487,36226,60711,9606,9600,9601,9540,54601,9551,9542,90383,54602,78449,9541,40843,292213,30591,37293,101278,310934,164648,78452,261734
1	3	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/327442553-9443-1153-subtree-replicated.fa	0.000166333998669328	0.166666666666667	0	0	1002	24	0.725548902195609	666519,122246,43778,78454,129801,30588,864580,255237,9532,9589,9598,9597,36227,9536,9551,54600,37293,30591,310932,61851,867333,867334,867332,70814
3	1	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/33243454-314293-196-subtree-replicated.fa	0.000972447325769854	0.6	0	0	617	10	0.619124797406807	9551,37293,43780,122232,9507,9483,666519,693984,9532,9472
66.46875	53	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/302456181-376913-57-subtree-replicated.fa	0.0907960365323668	81.8072289156626	0	0	901	83	0.672586015538291	9472,465717,222416,9468,371039,9556,36229,9557,261739,867332,70814,9478,122223,30594,9516,9515,37295,867366,174599,88029,486960,291259,30590,182253,48842,198702,9493,57377,57375,402244,37588,9488,129801,9508,1215604,13515,30602,1309636,1309634,170207,143283,143354,236275,9586,61852,75569,9530,111174,111173,9561,9568,75566,9606,36228,147649,9534,147650,100487,261736,9600,9601,37293,9505,43147,292213,78451,78452,693712,54133,61851,310934,9470,9565,90381,90384,54600,90383,9544,9548,54601,9540,230653,78449
6.66666666666667	9	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/33319903-9445-53-subtree-replicated.fa	0.0247148288973384	13	0	0	526	2	0.9106463878327	1090896,867332
